COMPLEXID,the_geom,SAFTYPE,SEGMENTID,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
0,POINT (-73.78786270078513 40.79254821056638),N,187139,1,6116,5,0,4,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,12,NOAA,40020301,0,LITTLE BAY
0,POINT (-73.8436480108724 40.58711398121759),N,50072,2,6145,5,0,4,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,12,NOAA,40020201,0,JAMAICA BAY
0,POINT (-73.94244595446538 40.739253693708505),N,193887,1,8807,5,0,4,05/14/2009 12:00:00 AM +0000,03/07/2014 12:00:00 AM +0000,12,NOAA,40019001,0,DUTCH KILLS
0,POINT (-73.91065159215523 40.88795412088829),,73422,2,5170,2,2084197,2,05/14/2009 12:00:00 AM +0000,03/13/2014 12:00:00 AM +0000,5,DoITT,,2096949,GAN MIRIAM
0,POINT (-73.98469480664515 40.69227179278259),,24405,1,3181,1,3058229,3,05/14/2009 12:00:00 AM +0000,06/20/2014 12:00:00 AM +0000,9,NYPD,,3073957,ST BONIFICE CHURCH
0,POINT (-74.00330659468646 40.76219242214116),N,142883,1,9900,7,1000000,1,05/14/2009 12:00:00 AM +0000,04/02/2013 12:00:00 AM +0000,6,DCP,12922701,0,PIER 81
0,POINT (-74.00940811185829 40.74976455544307),N,142906,1,8589,7,0,1,05/14/2009 12:00:00 AM +0000,12/04/2013 12:00:00 AM +0000,6,DCP,12918101,0,PIER 63
0,POINT (-74.00704930909016 40.75587659776464),N,142901,1,9897,7,1000000,1,05/14/2009 12:00:00 AM +0000,04/02/2013 12:00:00 AM +0000,6,DCP,12922001,0,PIER 72
0,POINT (-73.98737616377264 40.741034756034885),,106046,2,12993,2,1088749,1,05/14/2009 12:00:00 AM +0000,06/23/2014 12:00:00 AM +0000,7,NYPD,,1019902,METROPOLTN LIFE
0,POINT (-73.97080423280616 40.76600284524985),,36179,1,14817,2,1040886,1,05/14/2009 12:00:00 AM +0000,06/23/2014 12:00:00 AM +0000,5,DoITT,,1032935,THE CREATIVE PLAYSCHOOL OF 5TH AVE SYNAGOQUE
533,POINT (-74.00844363939039 40.748377791948414),N,259220,1,7609,7,1012258,1,05/14/2009 12:00:00 AM +0000,06/23/2014 12:00:00 AM +0000,6,DCP,12918501,0,PIER 62
0,POINT (-73.91076160555548 40.87984893266071),N,258452,1,10217,1,2097990,2,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,20007201,5131069,PS X37 MULTIPLE INTELL SCHOOL
0,POINT (-73.99517151361475 40.77356245494044),N,142642,1,9902,7,1076222,1,05/14/2009 12:00:00 AM +0000,04/02/2013 12:00:00 AM +0000,6,DCP,12923801,0,PIER 99-W 59 ST
533,POINT (-74.00867473316036 40.7479938058503),X,143159,1,18578,4,1085935,1,05/14/2009 12:00:00 AM +0000,06/23/2014 12:00:00 AM +0000,13,DCP,11032002,1015213,CHELSEA PIERS MANAGEMENT
0,POINT (-74.00353594184068 40.74559189370288),,33456,1,11902,6,1083575,1,05/14/2009 12:00:00 AM +0000,06/23/2014 12:00:00 AM +0000,9,NYPD,,5148213,GENERAL THEOLOGICL SEMNRY
0,POINT (-73.98478095544444 40.756991187517066),,34065,2,1017664,4,1085016,1,12/21/2012 12:00:00 AM +0000,06/23/2014 12:00:00 AM +0000,7,OTHER,,1023059,MILLENNIUM BROADWAY HOTEL
398,POINT (-73.89408665493153 40.87495639914877),X,79950,2,5251,2,2117131,2,05/14/2009 12:00:00 AM +0000,06/24/2014 12:00:00 AM +0000,5,DoITT,24580021,0,LEHMAN COLLEGE CHILDREN'S CENTER
0,POINT (-73.96125052418094 40.805532064156075),N,38348,2,10714,1,1056036,1,05/14/2009 12:00:00 AM +0000,06/24/2014 12:00:00 AM +0000,10,NYPD,13099501,1046680,ST LUKES HOSP
0,POINT (-73.89806629300125 40.86847127048659),,79929,2,2516,7,2098784,2,05/14/2009 12:00:00 AM +0000,06/24/2014 12:00:00 AM +0000,8,NYPD,,2026819,KINGSBRIDGE ARMORY
0,POINT (-74.14874825950564 40.57003923718926),N,278864,1,1823,3,5060713,5,05/14/2009 12:00:00 AM +0000,06/24/2014 12:00:00 AM +0000,13,EMS,55226001,5078104,UNITED HEBREW CEM
0,POINT (-73.96995638597535 40.75250324712974),,36112,2,2005,4,1038896,1,05/14/2009 12:00:00 AM +0000,06/24/2014 12:00:00 AM +0000,8,NYPD,,1032113,MORROCCO MISN 23FL
0,POINT (-73.96043735111688 40.75640122029323),N,136626,2,354,1,0,1,05/14/2009 12:00:00 AM +0000,03/07/2013 12:00:00 AM +0000,4,DPR,11195501,0,5 PARKS
0,POINT (-73.97001316420771 40.75244618596576),,36112,2,2226,4,1038896,1,05/14/2009 12:00:00 AM +0000,06/24/2014 12:00:00 AM +0000,8,NYPD,,1032113,JORDAN CONSULATE
0,POINT (-73.96999036612186 40.7524708882787),,36112,2,2244,4,1038896,1,05/14/2009 12:00:00 AM +0000,06/24/2014 12:00:00 AM +0000,8,NYPD,,1032113,CHILE CONSULATE 5 FL
0,POINT (-73.94157112550451 40.80642691966073),,69084,1,16097,1,1054027,1,05/14/2009 12:00:00 AM +0000,06/24/2014 12:00:00 AM +0000,9,EMS,,1043963,OMEGA PENTECOSTAL FAITH C
398,POINT (-73.89401834148778 40.875197488549034),X,79950,2,1007664,7,2117131,2,08/18/2011 12:00:00 AM +0000,06/24/2014 12:00:00 AM +0000,2,OTHER,24580019,0,LEHMAN COLLEGE SCIENCE FACILITY
0,POINT (-73.98510925088216 40.78599331838976),N,34429,2,17479,6,1089425,1,05/14/2009 12:00:00 AM +0000,06/26/2014 12:00:00 AM +0000,6,DoITT,11075001,0,79 ST BOAT BASIN
513,POINT (-73.97650993579772 40.703815324156274),X,29996,1,1009428,7,0,3,12/06/2011 12:00:00 AM +0000,06/26/2014 12:00:00 AM +0000,6,OTHER,32333863,0,BROOKLYN NAVY YARD PIER C
513,POINT (-73.97855806833613 40.705455151099784),X,277694,2,1020326,7,0,3,05/24/2013 12:00:00 AM +0000,06/26/2014 12:00:00 AM +0000,6,OTHER,32333866,0,WEST STREET PIER
453,POINT (-73.8382361162818 40.75372412444069),X,247010,2,1006067,10,4541447,4,07/07/2011 12:00:00 AM +0000,06/25/2014 12:00:00 AM +0000,4,OTHER,41323513,5128429,FMCP ALLIED BUILDING 1
453,POINT (-73.83870684835652 40.753824086918364),X,247012,2,1006068,10,4439847,4,07/07/2011 12:00:00 AM +0000,06/25/2014 12:00:00 AM +0000,4,OTHER,41323514,5128430,FMCP ALLIED BUILDING III
0,POINT (-73.9475180537362 40.73158146613963),X,35521,1,1021905,7,3398218,3,08/15/2013 12:00:00 AM +0000,06/25/2014 12:00:00 AM +0000,8,OTHER,30010116,5155438,NEWTOWN CREEK ELECT RM 8
0,POINT (-73.94677636156753 40.732185791396695),X,35521,1,1021906,7,3397231,3,08/15/2013 12:00:00 AM +0000,06/25/2014 12:00:00 AM +0000,8,OTHER,30010114,5155439,NEWTOWN CREEK WPCP ELECT RM 6
519,POINT (-73.97920798372101 40.732836566088054),,33273,1,14142,2,1082868,1,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,1,DoITT,,1022924,STUYVESANT TOWN - 17 SO/ 15 SO/ 11 SO
519,POINT (-73.97805198907034 40.7326621546432),,34636,1,9657,2,1082874,1,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,1,DoITT,,1022928,STUYVESANT TOWN - 21 SO/ 19 SO
519,POINT (-73.97652701413863 40.73071132344241),,34630,2,7675,2,1082768,1,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,1,DoITT,,1022899,STUYVESANT TOWN - 6 SO/ 8 SO/ 10 SO
418,POINT (-73.70840484686369 40.75368545788121),G,103375,1,8443,1,4439540,4,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,10,OTHER,45376001,5152042,LI JEWISH MED CENTER
519,POINT (-73.98018549984026 40.7338563167835),,185463,2,7493,2,1082863,1,05/14/2009 12:00:00 AM +0000,07/17/2014 12:00:00 AM +0000,1,DoITT,,1022918,STUYVESANT TOWN - 310 FA
0,POINT (-73.92386642884793 40.63131385052878),,41286,1,11250,1,3214729,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131477,PS 251
0,POINT (-73.98200201979574 40.63482114923484),,21427,2,13571,2,3125676,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3166342,PS 223 NR 43 ST
0,POINT (-73.94392010116727 40.790983391730094),N,218422,2,12326,1,1052428,1,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,10017301,1041721,AMBER CHARTER SCHL
0,POINT (-73.94247329535014 40.67451875462926),,29851,2,10056,1,3031050,3,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3038227,PS 289
0,POINT (-73.89327915916331 40.72882024213684),N,74182,2,11958,2,4058611,4,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,41530001,65438,I S 73
0,POINT (-73.85317352545367 40.83814590571091),N,9008390,2,10194,2,2041247,2,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,20020601,2045046,J H S 127 THE CASTLE HILL
0,POINT (-73.89434341426974 40.82583524341578),N,78599,2,10389,1,2005681,2,05/14/2009 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,20026301,5131390,CHARLES FOX SCHOOL
0,POINT (-73.90551435134914 40.81893341593567),,77243,2,1011548,3,2004690,2,03/14/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2008857,JILL CHAIFETZ TRANSFER HIGH SCHOOL
0,POINT (-73.90565736015506 40.81869633536722),,77243,2,1011549,13,2004690,2,03/14/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2008857,FOREST AVENUE CAMPUS
0,POINT (-73.86149540216614 40.8752298435533),,131338,2,1011550,3,2057045,2,03/14/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2063215,BRONX HIGH SCHOOL FOR WRITING AND COMMUNICATION ARTS
0,POINT (-73.86170038762808 40.8752276427177),,131338,2,1011551,3,2057045,2,03/14/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2063215,BRONX LAB SCHOOL
0,POINT (-73.86165694265682 40.875280483153546),,131338,2,1011552,3,2057045,2,03/14/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2063215,HIGH SCHOOL OF COMPUTERS AND TECHNOLOGY
0,POINT (-73.86157959429332 40.875253757948485),,131338,2,1011553,3,2057045,2,03/14/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2063215,BRONX ACADEMY OF HEALTH CAREERS
0,POINT (-73.91060871308842 40.82184723170249),,70429,2,1011564,3,2117393,2,03/14/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,9117942,AECI HIGH SCHOOL
0,POINT (-73.85278133981996 40.88803864947401),N,89194,1,1011584,3,2064589,2,03/16/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,20011201,5131391,ACADEMY FOR SCHOLARSHIP AND ENTREPRENEURSHIP A COLLEGE BOARD SCHOOL
0,POINT (-73.85269666332812 40.88799861345186),,89194,1,1011585,3,2064589,2,03/16/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131391,NEW WORLD HIGH SCHOOL
0,POINT (-73.85290694775199 40.888074301269974),N,89194,1,1011586,3,2064589,2,03/16/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,20011101,5131391,X 514
0,POINT (-73.86031390509889 40.86022099480559),,87800,1,1011604,3,2050179,2,03/16/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2055253,COLLEGIATE INSTITUTE FOR MATH AND SCIENCE HS
0,POINT (-73.86027825963 40.86022035157582),N,87800,1,1011605,3,2050179,2,03/16/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,20010001,2055253,ASTOR COLLEGIATE ACADEMY
0,POINT (-73.86024554360367 40.86022124522475),,87800,1,1011606,3,2050179,2,03/16/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2055253,BRONXDALE HIGH SCHOOL
0,POINT (-73.86020991016359 40.86021697896078),,87800,1,1011607,3,2050179,2,03/16/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,2055253,HIGH SCHOOL OF LANGUAGE AND INNOVATION
0,POINT (-73.88647879422776 40.821667418071975),N,77746,2,1011624,1,2006223,2,03/16/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,20018201,2012122,BRONX CHARTER SCHL FOR THE ARTS
0,POINT (-73.89797914491783 40.8177455140976),,77411,1,1011644,3,2005616,2,03/16/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131410,HOLCOMBE L RUCKER SCHOOL OF COMMUNITY RESEARCH
0,POINT (-73.89785831967565 40.81767001675871),,77411,1,1011645,3,2005616,2,03/16/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131410,BANANA KELLY HIGH SCHOOL
0,POINT (-73.91277129032432 40.87728206034764),,278544,2,1011664,3,1064532,2,03/19/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131071,MARBLE HILL HIGH SCHOOL FOR INTERNATIONAL STUDIES
0,POINT (-73.93321911376867 40.691596230324286),,44374,1,1011704,3,3043822,3,03/20/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3054689,THE BROOKLYN ACADEMY OF GLOBAL FINANCE
406,POINT (-73.9855205040904 40.69551929615417),,24418,1,1011724,3,3348041,3,03/20/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131489,CITY POLYTECHNIC HIGH SCHOOL OF ENGINEERING ARCHITECTURE AND TECHNOLOGY
0,POINT (-73.99250334073386 40.64278562642457),,21210,1,1011744,3,3328583,3,03/21/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3177241,WEST BROOKLYN COMMUNITY HIGH SCHOOL
0,POINT (-73.92009304905106 40.657973644401196),,42511,2,1011764,2,3101840,3,03/21/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131531,MSAP SCHOOL
0,POINT (-73.98923286681904 40.68998246148512),,162691,2,1011784,3,3000533,3,03/21/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3001046,BROOKLYN FRONTIERS HIGH SCHOOL
0,POINT (-73.9154179598101 40.677983068089226),,43774,1,1011804,2,3042157,3,03/22/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3052326,MOTT HALL IV SCHOOL
0,POINT (-73.91532817378761 40.677976593107985),,43774,1,1011805,2,3042157,3,03/22/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3052326,EAGLE ACADEMY FOR YOUNG MEN II
0,POINT (-73.91201060334953 40.665669551047166),,43849,2,1011806,12,3081419,3,03/22/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5132015,TEACHERS PREPARATORY SCHOOL
0,POINT (-73.92385110663172 40.66626518319538),,110414,2,1011807,3,3080779,3,03/22/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3107373,BROWNSVILLE ACADEMY HIGH SCHOOL
0,POINT (-73.91998878974826 40.6580534599106),,42511,2,1011846,12,3101840,3,03/22/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,5131531,KINGS COLLEGIATE CHARTER SCHOOL
0,POINT (-73.91509246341514 40.67797748756451),,43774,1,1011848,12,3042157,3,03/22/2012 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,2,DOE,,3052326,OCEAN HILL COLLEGIATE CHARTER SCHOOL
0,POINT (-73.95299858557932 40.6581855384647),,28628,1,11691,2,3115594,3,05/14/2009 12:00:00 AM +0000,06/10/2014 12:00:00 AM +0000,5,DoITT,,3153928,LEFFERTS GARDENS MONTESSORI
0,POINT (-74.01255273171819 40.706275426739644),X,23060,2,1026319,1,1000813,1,06/01/2015 12:00:00 AM +0000,06/01/2015 12:00:00 AM +0000,9,OTHER,13063017,1000378,SEAMANS INSTITUTE
0,POINT (-73.96852262762852 40.75109148943808),,146126,1,1025208,7,1038775,1,09/15/2014 12:00:00 AM +0000,09/15/2014 12:00:00 AM +0000,8,OTHER,,1064707,INSTITUTE OF INTERNATIONAL EDUCATION
291,POINT (-73.95245236457436 40.804343333611335),,38591,2,1719,3,1084043,1,05/14/2009 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000,5,DoITT,,1048914,TAFT REHABS SENIOR CENTER
139,POINT (-73.9410313010362 40.81975644445214),X,9006297,1,14196,3,1086083,1,05/14/2009 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000,1,DCP,11674003,1051961,DREW-HAMILTON MANAGEMENT OFFICE
0,POINT (-74.01571499414239 40.62563346119214),,17363,1,3509,1,3148471,3,05/14/2009 12:00:00 AM +0000,05/15/2014 12:00:00 AM +0000,9,NYPD,,0,ST EPHREMS CHURCH
0,POINT (-74.15123546127323 40.55387441074042),,284551,,11806,4,5125215,5,05/14/2009 12:00:00 AM +0000,04/24/2015 12:00:00 AM +0000,13,NYPD,,5080468,KELET AMER LEGION POST
470,POINT (-74.00257018493213 40.70579922796339),N,23459,1,7601,7,1085797,1,05/14/2009 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000,6,DCP,11033501,1000911,PIER 17 FRONT STREET
291,POINT (-73.95229840029621 40.80428553193078),G,9003895,2,13707,3,0,1,05/14/2009 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000,1,NYCHA,11126501,0,TAFT REHAB
453,POINT (-73.84796574366369 40.74192418717426),X,82523,2,1006146,10,4541455,4,07/08/2011 12:00:00 AM +0000,05/16/2014 12:00:00 AM +0000,4,OTHER,41323517,5125130,FL MDW PK CAROUSEL COMFORT STA
3418,POINT (-74.02516395745356 40.607002264754954),X,245990,1,1021388,6,3348738,3,07/30/2013 12:00:00 AM +0000,10/08/2013 12:00:00 AM +0000,8,OTHER,35244005,0,FT HAMILTON DES
0,POINT (-73.93696249251477 40.78920060900717),N,191924,2,440,2,0,1,05/14/2009 12:00:00 AM +0000,06/11/2014 12:00:00 AM +0000,13,DoITT,11108001,0,EAST 107 ST RECREATIONAL PIER
0,POINT (-73.97135487185977 40.790512860335674),,218563,2,14681,16,1032497,1,05/14/2009 12:00:00 AM +0000,04/22/2015 12:00:00 AM +0000,2,DoITT,,1028999,TRINITY SCHOOL
515,POINT (-73.82378037734837 40.863337666794045),,108984,,8040,2,2093862,2,05/14/2009 12:00:00 AM +0000,06/11/2014 12:00:00 AM +0000,1,DoITT,,2081171,CO-OP CITY BUILDING 27
0,POINT (-73.8775333642639 40.742641222900325),N,119305,1,1548,9,0,4,05/14/2009 12:00:00 AM +0000,06/11/2014 12:00:00 AM +0000,4,DoITT,41331501,0,VETERANS GROVE
470,POINT (-74.00245198452852 40.70571502839741),G,23459,2,8461,7,1085797,1,05/14/2009 12:00:00 AM +0000,06/06/2014 12:00:00 AM +0000,6,OTHER,13063001,1000911,SOUTH STREET SEAPORT PAVILION
0,POINT (-73.96911822158071 40.792502508411545),,37418,1,13270,4,1032565,1,05/14/2009 12:00:00 AM +0000,04/22/2015 12:00:00 AM +0000,2,DoITT,,1029102,MANHATTAN CHILDRENS CENTER
0,POINT (-73.98537811530697 40.73951149772413),,164455,2,4826,3,1018013,1,05/14/2009 12:00:00 AM +0000,04/22/2015 12:00:00 AM +0000,10,DoITT,,1020743,UNITED CEREBRAL PALSEY OF NYC MEDICAL SERVICES
0,POINT (-73.8099764242185 40.73257122247925),,144838,1,5646,2,4438296,4,05/14/2009 12:00:00 AM +0000,06/06/2014 12:00:00 AM +0000,3,DoITT,,161210,POMONOK LIBRARY
0,POINT (-73.97909419049017 40.788695155663575),,37120,2,12395,4,1033913,1,05/14/2009 12:00:00 AM +0000,04/22/2015 12:00:00 AM +0000,2,DoITT,,1029900,METROPOLITAN MONTESSORI SCHOOL
435,POINT (-73.97605021353488 40.755980749687076),,159025,1,2923,6,1035421,1,05/14/2009 12:00:00 AM +0000,06/06/2014 12:00:00 AM +0000,7,NYPD,,1030819,UNION CARBIDE BUILDING
0,POINT (-74.00706295800028 40.720350928113554),N,31792,1,15010,1,1002168,1,05/14/2009 12:00:00 AM +0000,06/06/2014 12:00:00 AM +0000,11,NYPD,10005801,1002453,NYPD PRECINCT 1
0,POINT (-73.85104855923159 40.82913156278453),,86411,1,10394,4,2119153,2,05/14/2009 12:00:00 AM +0000,06/06/2014 12:00:00 AM +0000,2,EMS,,2041607,HOLY FAMILY SCHOOL
0,POINT (-73.95160820928811 40.76869146767458),,118740,1,1007144,6,1087630,1,08/05/2011 12:00:00 AM +0000,04/22/2015 12:00:00 AM +0000,2,OTHER,,9101165,LYCEE FRANCAIS SCH
0,POINT (-73.98938198827554 40.69396014707612),,145095,2,1954,2,3000257,3,05/14/2009 12:00:00 AM +0000,06/06/2014 12:00:00 AM +0000,8,NYPD,,3000598,BKLYN SUPREME COURT CIVIL
0,POINT (-74.00668596421403 40.72044464668362),,31799,2,1002167,4,0,1,08/31/2010 12:00:00 AM +0000,06/06/2014 12:00:00 AM +0000,13,OTHER,,0,DEVINE CORNER
0,POINT (-73.94444740341578 40.746918024322575),,36967,1,5664,2,4539937,4,05/14/2009 12:00:00 AM +0000,05/19/2014 12:00:00 AM +0000,3,DoITT,,980,COURT SQUARE LIBRARY
0,POINT (-73.96641903241164 40.7525290286349),,165530,1,1025210,4,1040072,1,09/15/2014 12:00:00 AM +0000,09/15/2014 12:00:00 AM +0000,8,OTHER,,1032540,TIMOR LESTE MISSION TO UN
0,POINT (-73.9691973298157 40.75090713364362),,165457,2,1025211,4,1038760,1,09/15/2014 12:00:00 AM +0000,09/15/2014 12:00:00 AM +0000,8,OTHER,,1032061,TOGO MISSION TO UN
0,POINT (-73.96837156450148 40.7513346754949),,146126,1,1025213,4,1038776,1,09/15/2014 12:00:00 AM +0000,09/15/2014 12:00:00 AM +0000,8,OTHER,,1032085,TURKEY MISSION TO UN
0,POINT (-73.96646540130338 40.75253845995569),,165530,1,1025214,4,1040072,1,09/15/2014 12:00:00 AM +0000,09/15/2014 12:00:00 AM +0000,8,OTHER,,1032540,TURKMENISTAN MISSION TO UN
0,POINT (-73.9711729236945 40.75082056293556),,36098,2,1025188,4,1038673,1,09/12/2014 12:00:00 AM +0000,09/12/2014 12:00:00 AM +0000,8,OTHER,,1032048,MICRONESIA MISSION TO UN
0,POINT (-73.97163525735473 40.750156630553455),,35944,2,1025190,4,1038658,1,09/12/2014 12:00:00 AM +0000,09/12/2014 12:00:00 AM +0000,8,OTHER,,1063171,ST LUCIA MISSION TO UN
0,POINT (-73.97160515832124 40.750210946158354),,35944,2,1025191,4,1038658,1,09/12/2014 12:00:00 AM +0000,09/12/2014 12:00:00 AM +0000,8,OTHER,,1063171,ST KITTS & NEVIS MISSION TO UN
0,POINT (-73.96653919687127 40.752570142667466),,165530,1,1025216,4,1040072,1,09/15/2014 12:00:00 AM +0000,09/15/2014 12:00:00 AM +0000,8,OTHER,,1032540,URUGUAY CONSUL MISN 37 FL
0,POINT (-73.97213831527843 40.750307216572416),,35944,1,1025217,4,1037553,1,09/17/2014 12:00:00 AM +0000,09/17/2014 12:00:00 AM +0000,8,OTHER,,1031531,UZBEKISTAN MISSION TO UN
0,POINT (-73.9717512183969 40.74998308943612),,35944,2,1025218,4,1038658,1,09/17/2014 12:00:00 AM +0000,09/17/2014 12:00:00 AM +0000,8,OTHER,,1063171,VANUATU MISSION TO UN
0,POINT (-74.05871954694457 40.603454202494255),N,14960,2,8430,11,5157560,5,05/14/2009 12:00:00 AM +0000,03/13/2014 12:00:00 AM +0000,6,DCP,52930801,5158630,FORT WADSWORTH
0,POINT (-73.92113198804263 40.82266419738465),,106915,2,1010969,2,2002458,2,02/23/2012 12:00:00 AM +0000,06/11/2015 12:00:00 AM +0000,2,DOE,,2004598,KIPP ACADEMY CHARTER MIDDLE SCHOOL
0,POINT (-73.94954240015363 40.690593017077774),,262749,2,1026338,2,3049769,3,06/05/2015 12:00:00 AM +0000,06/11/2015 12:00:00 AM +0000,2,OTHER,,5131609,COMMUNITY PARTNERSHIP MIDDLE SCHOOL
0,POINT (-74.00881413753261 40.710534410767266),N,23365,1,1025519,1,1089384,1,11/24/2014 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,7,OTHER,10013001,5158014,FULTON ST TRANSIT CENTER
0,POINT (-73.87949726017199 40.6588742427373),N,128755,2,1545,9,0,3,05/14/2009 12:00:00 AM +0000,03/06/2014 12:00:00 AM +0000,4,DoITT,31336501,0,JEROME PLAYGROUND
402,POINT (-73.90050889446597 40.88962014445429),X,280424,1,13970,7,2098896,2,05/14/2009 12:00:00 AM +0000,03/31/2014 12:00:00 AM +0000,2,DCP,24871008,0,MANHATTAN COLLEGE HAYES LIBRARY
0,POINT (-73.91804639400766 40.66096005945974),,43576,1,9818,8,3081953,3,05/14/2009 12:00:00 AM +0000,08/01/2014 12:00:00 AM +0000,11,DoITT,,5158129,E 283
0,POINT (-73.97977851172864 40.78225667867656),,164916,2,10010,7,1030885,1,05/14/2009 12:00:00 AM +0000,08/01/2014 12:00:00 AM +0000,11,FDNY,,1063610,FDNY RESCUE COLLAPSE 1
3658,POINT (-73.99179375832631 40.72103918334656),X,241191,2,1025522,12,0,1,11/24/2014 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,4,OTHER,11193007,0,MFINDA KALUNGA GARDEN
3658,POINT (-73.99347056668586 40.71826016327267),X,32488,1,1025523,9,0,1,11/24/2014 12:00:00 AM +0000,11/24/2014 12:00:00 AM +0000,4,OTHER,11193008,0,THE LION'S PLAYGROUND
0,POINT (-73.86284584780798 40.818676538904015),,281779,2,6032,2,2021838,2,05/14/2009 12:00:00 AM +0000,06/09/2014 12:00:00 AM +0000,3,DoITT,,2035741,SOUNDVIEW LIBRARY
0,POINT (-73.86288978916501 40.817954887203626),,281775,,3994,1,2021848,2,05/14/2009 12:00:00 AM +0000,06/09/2014 12:00:00 AM +0000,9,NYPD,,2035756,SOUNDVIEW BAPT CHR
0,POINT (-73.988789981537 40.75636941919538),,9017014,1,13803,4,1024665,1,05/14/2009 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000,3,DoITT,,1023335,MADAME TUSSAUD'S WAX MUSEUM
0,POINT (-73.9418821419037 40.78848584081188),,38071,2,3243,1,1052689,1,05/14/2009 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000,9,NYPD,,1042153,ST LUCYS CHURCH
0,POINT (-73.73820255575289 40.75446466249044),,119616,2,3130,6,4438369,4,05/14/2009 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000,7,FDNY,,191330,MACYS DOUGLASTON MALL
0,POINT (-73.73826270996858 40.75487203072216),,119616,,3090,1,4438369,4,05/14/2009 12:00:00 AM +0000,05/14/2014 12:00:00 AM +0000,7,EMS,,191330,DOUGLASTON MALL
